Year,Lake,Station,Species,Sample ID,PFBA (ug/kg),PFBA Qual,PFBS (ug/kg),PFBS Qual,PFDA (ug/kg),PFDA Qual,PFDA_b1 (ug/kg),PFDA_b1 Qual,PFDS (ug/kg),PFDS Qual,PFDS_b1 (ug/kg),PFDS_b1 Qual,PFDS_b2 (ug/kg),PFDS_b2 Qual,PFDS_b3 (ug/kg),PFDS_b3 Qual,PFDoA (ug/kg),PFDoA Qual,PFDoA_b1 (ug/kg),PFDoA_b1 Qual,PFHpA (ug/kg),PFHpA Qual,PFHxA (ug/kg),PFHxA Qual,PFHxDA (ug/kg),PFHxDA Qual,PFHxS  (ug/kg),PFHxS Qual,PFHxS_b1  (ug/kg),PFHxS_b1 Qual,PFNA  (ug/kg),PFNA Qual,PFNA_b1  (ug/kg),PFNA_b1 Qual,PFOA  (ug/kg),PFOA Qual,PFOA_b1  (ug/kg),PFOA_b1 Qual,PFOS (ug/kg),PFOS Qual,PFOS_b1  (ug/kg),PFOS_b1 Qual,PFOS_b2  (ug/kg),PFOS_b2 Qual,PFOS_b3  (ug/kg),PFOS_b3 Qual,PFOS_b4  (ug/kg),PFOS_b4 Qual,PFOS_b5  (ug/kg),PFOS_b5 Qual,PFPeA  (ug/kg),PFPeA Qual,PFTeA  (ug/kg),PFTeA Qual,PFTrA  (ug/kg),PFTrA Qual,PFTrA_b1  (ug/kg),PFTrA_b1 Qual,PFUnA  (ug/kg),PFUnA Qual,PFUnA_b1  (ug/kg),PFUnA_b1 Qual,PFC_Tot  (ug/kg),PFC_Tot Qual,4:2FTS (ug/kg),4:2FTS Qual,6:2FTS (ug/kg),6:2FTS Qual,8:2FTS (ug/kg),8:2FTS Qual,NEtFOSAA (ug/kg),NEtFOSAA Qual,NMeFOSAA (ug/kg),NMeFOSAA Qual,3:3FTCA (ug/kg),3:3FTCA Qual,5:3FTCA (ug/kg),5:3FTCA Qual,7:3FTCA (ug/kg),7:3FTCA Qual,11Cl-PF3OUdS (ug/kg),11Cl-PF3OUdS Qual,ADONA (ug/kg),ADONA Qual,HFPO_DA (ug/kg),HFPO_DA Qual,NFDHA (ug/kg),NFDHA Qual,PF3ONS (ug/kg),PF3ONS Qual,PFDOS (ug/kg),PFDOS Qual,PFEESA (ug/kg),PFEESA Qual,PFHpS (ug/kg),PFHpS Qual,PFMBA (ug/kg),PFMBA Qual,PFMPA (ug/kg),PFMPA Qual,PFNS (ug/kg),PFNS Qual,PFOSA (ug/kg),PFOSA Qual,PFPeS (ug/kg),PFPeS Qual
2015,Ontario,LO-North Hamlin,Lake Trout,2015713AC005,,UND-LAB,,MDL-LAB,1.035769146,,,UND-LAB,0.421329822,,,UND-LAB,0.22822032,,0.403774413,,0.351108185,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.526662278,,,MDL-LAB,0.491551459,,,,,UND-LAB,,,50.22602589,,1.983761246,,0.70221637,,,,,,,,,UND-LAB,0.193109502,,0.596883915,FSR-QC,,UND-LAB,0.983102919,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Superior,LS-Keweenaw Point,Lake Trout,20151125AC001,,UND-LAB,,MDL-LAB,0.580152672,,,UND-LAB,0.044529262,,,MDL-LAB,,MDL-LAB,,MDL-LAB,0.344783715,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.061068702,,,UND-LAB,0.980279898,,,,,MDL-LAB,,,3.695292621,,0.160305344,,,MDL-LAB,,,,,,,,UND-LAB,0.15394402,,1.123409669,,,MDL-LAB,1.136132316,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Superior,LS-Keweenaw Point,Lake Trout,20151125AC002,,UND-LAB,,MDL-LAB,1.097328244,,,UND-LAB,0.053435115,,,MDL-LAB,,MDL-LAB,,MDL-LAB,0.540076336,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.059796438,,,UND-LAB,1.857506361,,,,,MDL-LAB,,,5.476463104,,0.195928753,,0.141221374,,,,,,,,,UND-LAB,0.191475827,,1.680661578,,,UND-LAB,2.028625954,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Superior,LS-Keweenaw Point,Lake Trout,20151125AC003,,UND-LAB,,MDL-LAB,0.804461942,,,UND-LAB,0.056430446,,,MDL-LAB,,MDL-LAB,,MDL-LAB,0.442913386,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.060367454,,,UND-LAB,1.316929134,,,,,MDL-LAB,,,4.949475066,,0.164698163,,,MDL-LAB,,,,,,,,UND-LAB,0.161417323,,1.409448819,,,UND-LAB,1.569553806,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,Superior,LS-Keweenaw Point,Lake Trout,20151125AC004,,UND-LAB,,UND-LAB,1.306108898,,,MDL-LAB,0.070385126,,,MDL-LAB,,MDL-LAB,,MDL-LAB,0.630810093,,,MDL-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.066401062,,0.068393094,,2.115537849,,,,,UND-LAB,,,6.247675963,,0.250332005,,0.211819389,,,,,,,,,UND-LAB,0.266932271,,1.825365206,,,MDL-LAB,2.409694555,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Erie,LE-Middle Bass Island,Walleye,20160903AC001,,UND-LAB,,UND-LAB,2.388050314,,,UND-LAB,0.554716981,,0.07672956,,0.105660377,,0.098742138,,0.797484277,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,1.033333333,,,,,UND-LAB,,,43.3572327,,0.834591195,,0.410691824,,,,,,,,,UND-LAB,0.493081761,,1.175471698,,,MDL-LAB,1.448427673,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Erie,LE-Middle Bass Island,Walleye,20160903AC002,,UND-LAB,,MDL-LAB,3.948767834,,,UND-LAB,0.751621271,,0.131647211,,0.195201038,,0.191958495,,0.770428016,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.070687419,,,UND-LAB,1.935797665,,,,,UND-LAB,,,103.0927367,,2.107003891,,0.424773022,,,,,,,,,UND-LAB,0.453307393,,1.36381323,,,MDL-LAB,1.781452659,,0.075875486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Erie,LE-Middle Bass Island,Walleye,20160903AC003,,UND-LAB,,UND-LAB,2.061728395,,,UND-LAB,0.429355281,,0.061728395,,0.076817558,,0.089849108,,0.534293553,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,,MDL-LAB,,UND-LAB,0.840877915,,,,,UND-LAB,,,42.0877915,,1.024691358,,0.198216735,,,,,,,,,UND-LAB,0.315500686,,0.922496571,,,UND-LAB,1.124828532,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Erie,LE-Middle Bass Island,Walleye,20160903AC004,,UND-LAB,,MDL-LAB,2.381150381,,,UND-LAB,0.654885655,,0.096327096,,0.103257103,,0.117117117,,0.671517672,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.063756064,,,UND-LAB,1.022869023,,,,,UND-LAB,,,44.3021483,,0.900900901,,0.487872488,,,,,,,,,UND-LAB,0.441441441,,1.083160083,,,UND-LAB,1.271656272,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Erie,LE-Middle Bass Island,Walleye,20160903AC005,,UND-LAB,,UND-LAB,3.243744208,,,UND-LAB,0.61785604,,,UND-LAB,0.226547214,,0.47368963,,0.751724848,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.15446401,,,UND-LAB,1.596128102,,,,,UND-LAB,,,71.98022861,,1.585830501,,0.494284832,,,,,,,,,UND-LAB,0.47368963,FSS-QC,1.493152096,,,UND-LAB,1.668211307,,0.15446401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Huron,LH-Rockport,Lake Trout,20160709AC001,,UND-LAB,,UND-LAB,2.433813993,,,UND-LAB,0.282291905,,,UND-LAB,0.152590219,,0.205996796,,1.174944686,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.24414435,,,MDL-LAB,1.724269474,,,,,UND-LAB,,,20.70649271,,0.923170825,,0.358587015,,,,,,,,,UND-LAB,0.572213321,,2.49485008,,,MDL-LAB,3.891050584,,0.274662394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Huron,LH-Rockport,Lake Trout,20160709AC002,,UND-LAB,,UND-LAB,1.322055797,,,UND-LAB,0.187792017,,,UND-LAB,0.135210252,,0.210327059,,0.638492856,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.345537311,,,MDL-LAB,1.367125881,,,,,UND-LAB,,,16.81865301,,1.089193696,,0.428165798,,,,,,,,,UND-LAB,0.285443865,,1.577452939,,,MDL-LAB,2.215945796,,0.210327059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Huron,LH-Rockport,Lake Trout,20160709AC003,,UND-LAB,,MDL-LAB,1.249962351,,,UND-LAB,0.188247342,,,UND-LAB,0.120478299,,0.158127767,,0.783108943,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.203307129,,,MDL-LAB,0.557212132,,,,,UND-LAB,,,13.01165628,,0.670160537,,0.338845216,,,,,,,,,UND-LAB,0.414144152,,2.002951718,,,MDL-LAB,2.341796934,,0.120478299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Huron,LH-Rockport,Lake Trout,20160709AC004,,UND-LAB,,MDL-LAB,4.022296337,,,MDL-LAB,0.208449138,,,UND-LAB,0.131245754,,0.193008461,,1.443703292,,,MDL-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.386016923,,,MDL-LAB,3.821567538,,,,,UND-LAB,,,28.59613365,,1.3047372,,0.509542338,,,,,,,,,UND-LAB,0.548144031,,2.75616083,,,MDL-LAB,6.392440245,,0.316533877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Huron,LH-Rockport,Lake Trout,20160709AC005,,UND-LAB,,UND-LAB,1.823644719,,,UND-LAB,0.152639866,,,UND-LAB,0.104437803,,0.176740898,,0.875670812,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.281178701,,,UND-LAB,1.373758797,,,,,UND-LAB,,,14.96674058,,0.819435072,,0.353481796,,,,,,,,,UND-LAB,0.345448119,,2.032520325,,,MDL-LAB,3.333976028,,0.184774575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Michigan,LM-Saugatuck,Lake Trout,20162211AC001,,UND-LAB,,UND-LAB,0.665183007,,,UND-LAB,0.3202733,,,UND-LAB,0.161505339,,0.246364077,,0.350384465,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.265525727,,,UND-LAB,0.656970872,,,,,UND-LAB,,,25.55890428,,1.198971841,,0.451667474,,,,,,,,,UND-LAB,0.238151941,FSS-QC,0.635071843,,,MDL-LAB,0.656970872,,0.191616504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Michigan,LM-Saugatuck,Lake Trout,20162211AC002,,UND-LAB,,UND-LAB,1.04,,,UND-LAB,0.384,,,UND-LAB,0.152,,0.304,,0.448,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.512,,,MDL-LAB,1.168,,,,,UND-LAB,,,31.008,,1.504,,0.704,,,,,,,,,UND-LAB,0.272,FSS-QC,1.016,,,MDL-LAB,1.008,,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Michigan,LM-Saugatuck,Lake Trout,20162211AC003,,UND-LAB,,UND-LAB,0.923346077,,,UND-LAB,0.364478714,,,UND-LAB,0.186289121,,0.307782026,,0.477872092,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.413075876,,,UND-LAB,0.842350807,,,,,UND-LAB,,,30.10594181,,1.619905398,,0.656061686,,,,,,,,,UND-LAB,0.291582972,FSS-QC,0.955744185,,,UND-LAB,1.142033305,,0.24298581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Michigan,LM-Saugatuck,Lake Trout,20162211AC004,,UND-LAB,,UND-LAB,0.742188466,,,UND-LAB,0.354601156,,,UND-LAB,0.181423847,,0.296875387,,0.395833849,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.313368464,,,UND-LAB,0.634983466,,,,,UND-LAB,,,28.87113134,,1.410158086,,0.519531926,,,,,,,,,UND-LAB,0.214410001,FSS-QC,0.783421159,,0.148437693,,0.799914236,,0.197916924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Michigan,LM-Saugatuck,Lake Trout,20162211AC005,,UND-LAB,,UND-LAB,0.71170759,,,UND-LAB,0.28807212,,,UND-LAB,0.152508769,,0.228763154,,0.254181282,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.27959941,,,UND-LAB,0.610035077,,,,,UND-LAB,,,22.03751716,,0.991307,,0.406690051,,,,,,,,,UND-LAB,0.14403606,FSS-QC,0.542253402,,,UND-LAB,0.533780692,,0.127090641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ontario,LO-Oswego,Lake Trout,20160623AC001,,UND-LAB,,UND-LAB,1.661600045,,,UND-LAB,0.462604558,,,UND-LAB,0.226581824,,0.405959102,,0.557013652,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.349313646,,,UND-LAB,0.736390929,,,,,UND-LAB,,,61.27150167,,1.501104586,,0.557013652,,,,,,,,,UND-LAB,0.28322728,FSS-QC,0.811918204,,,UND-LAB,1.236759125,,0.188818187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ontario,LO-Oswego,Lake Trout,20160623AC002,,UND-LAB,,UND-LAB,1.440806045,,,UND-LAB,0.463476071,,,UND-LAB,0.241813602,,0.392947103,,0.473551637,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.534005038,,0.070528967,,0.816120907,,,,,UND-LAB,,,65.02770781,,1.793450882,,0.644836272,,,,,,,,,UND-LAB,0.272040302,FSS-QC,0.846347607,,,UND-LAB,1.098236776,,0.161209068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ontario,LO-Oswego,Lake Trout,20160623AC003,,UND-LAB,,MDL-LAB,1.536552777,,,UND-LAB,0.477190303,,,UND-LAB,0.248138958,,0.467646497,,0.563084558,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.572628364,,0.066806642,,0.658522619,,,,,UND-LAB,,,64.97423172,,1.861042184,,0.715785455,,,,,,,,,UND-LAB,0.26722657,FSS-QC,0.811223516,,,UND-LAB,1.192975759,,0.143157091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ontario,LO-Oswego,Lake Trout,20160623AC004,,UND-LAB,,MDL-LAB,1.723187207,,,UND-LAB,0.502185986,,,UND-LAB,0.275709953,,0.482492418,,0.659734531,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.571113474,,0.068927488,,0.748355587,,,,,UND-LAB,,,68.51392335,,1.94966324,,0.787742723,,,,,,,,,UND-LAB,0.384024578,FSS-QC,0.945291268,,,UND-LAB,1.408090118,,0.147701761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Ontario,LO-Oswego,Lake Trout,20160623AC005,,UND-LAB,,UND-LAB,1.573447334,,,UND-LAB,0.524482445,,,UND-LAB,0.277085065,,0.385939912,,0.643233187,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.564066025,,,UND-LAB,0.682816768,,,,,UND-LAB,,,57.07952341,,1.820844714,,0.682816768,,,,,,,,,UND-LAB,0.336460436,FSS-QC,0.930214147,,,UND-LAB,1.33594585,,0.128646637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Superior,LS-Apostle Island,Lake Trout,20161311AC001,,UND-LAB,,UND-LAB,0.591966173,,,UND-LAB,0.126849894,,,UND-LAB,,UND-LAB,0.101479915,,0.380549683,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.118393235,,,UND-LAB,1.082452431,,,,,UND-LAB,,,5.141649049,,0.194503171,,,MDL-LAB,,,,,,,,UND-LAB,0.177589852,,1.209302326,,,UND-LAB,1.33615222,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Superior,LS-Apostle Island,Lake Trout,20161311AC002,,UND-LAB,,UND-LAB,0.90947138,,,UND-LAB,0.128774709,,,UND-LAB,,UND-LAB,0.096581031,,0.4587599,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.128774709,,,UND-LAB,1.666022793,,,,,UND-LAB,,,6.857253235,,0.241452579,,0.152919967,,,,,,,,,UND-LAB,0.233404159,,1.392376537,,,UND-LAB,1.657974374,,,MDL-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Superior,LS-Apostle Island,Lake Trout,20161311AC003,,UND-LAB,,MDL-LAB,0.861748505,,,UND-LAB,0.126727721,,,UND-LAB,,UND-LAB,0.101382177,,0.557601974,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.135176236,,,UND-LAB,1.537629685,,,,,UND-LAB,,,5.736541516,,0.253455443,,0.17741881,,,,,,,,,UND-LAB,0.253455443,FSS-QC,1.740394039,,,UND-LAB,2.002297996,,0.101382177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Superior,LS-Apostle Island,Lake Trout,20161311AC004,,UND-LAB,,UND-LAB,0.574626866,,,UND-LAB,0.111940299,,,UND-LAB,0.089552239,,0.089552239,,0.432835821,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.119402985,,,UND-LAB,0.917910448,,,,,UND-LAB,,,4.47761194,,0.171641791,,0.126865672,,,,,,,,,UND-LAB,0.201492537,FSS-QC,1.440298507,,,UND-LAB,1.223880597,,,UND-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Superior,LS-Apostle Island,Lake Trout,20161311AC005,,UND-LAB,,MDL-LAB,0.642196925,,,UND-LAB,0.122323224,,,UND-LAB,,UND-LAB,,UND-LAB,0.458712089,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.137613627,,,UND-LAB,1.108554216,,,,,UND-LAB,,,5.305769834,,0.20642044,,0.145258828,,,,,,,,,UND-LAB,0.313453261,FSS-QC,1.483169089,,,UND-LAB,1.452588283,,,UND-LAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Erie,LE-Dunkirk,Lake Trout,20170424AC001,,UND-LAB,0.67132116,,4.333751044,,0.039781995,,0.569379799,,,UND-LAB,,UND-LAB,1.466961053,,0.532084179,,,UND-LAB,0.678780284,,,UND-LAB,,MDL-LAB,0.300851335,,,UND-LAB,3.374010423,,,MDL-LAB,0.169073477,,,UND-LAB,103.346163,,,UND-LAB,4.025440586,,0.084536739,,,UND-LAB,,UND-LAB,0.089509488,,0.412738195,,1.166109719,,0.082050364,,1.728030393,,0.156641604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Erie,LE-Dunkirk,Lake Trout,20170424AC002,,UND-LAB,0.667038365,,3.592911191,,0.037899907,,0.515438736,,,UND-LAB,,UND-LAB,1.326496748,,0.507858755,,,UND-LAB,0.21223948,,,UND-LAB,,MDL-LAB,0.227399442,,,UND-LAB,2.273994425,,,MDL-LAB,0.068219833,,,UND-LAB,75.83013408,,,UND-LAB,3.05473251,,,UND-LAB,,UND-LAB,,MDL-LAB,0.197079517,,0.348679145,,0.932337714,,0.075799814,,1.538736227,,0.151599628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Erie,LE-Dunkirk,Lake Trout,20170424AC003,0.398274445,,0.621308135,,3.05874774,,0.031861956,,0.525722268,,,UND-LAB,,UND-LAB,1.115168447,,0.454032868,,,UND-LAB,0.238964667,,,UND-LAB,,MDL-LAB,0.175240756,,,UND-LAB,2.015268694,,,UND-LAB,0.063723911,,,UND-LAB,67.51548398,,,MDL-LAB,2.628611339,,,UND-LAB,,UND-LAB,,UND-LAB,0.111516845,,0.310654067,,0.868238291,,0.063723911,,1.433788003,,0.135413311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Erie,LE-Dunkirk,Lake Trout,20170424AC004,0.072815053,,0.760512776,,3.284767949,,0.040452807,,0.44498088,,,UND-LAB,,UND-LAB,1.181221972,,0.469252564,,,UND-LAB,0.679607162,,,UND-LAB,,MDL-LAB,0.275079089,,,UND-LAB,2.273447768,,,MDL-LAB,0.088996176,,,MDL-LAB,73.55129416,,,MDL-LAB,3.171500089,,,UND-LAB,,UND-LAB,,MDL-LAB,0.137539545,,0.355984704,,0.970867374,,0.080905615,,1.755651835,,0.145630106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Erie,LE-Dunkirk,Lake Trout,20170424AC005,0.048750595,,0.747509121,,4.298177446,,0.032500397,,0.650007931,,,UND-LAB,,UND-LAB,1.690020622,,0.641882832,,,UND-LAB,0.593132237,,,UND-LAB,,MDL-LAB,0.268128272,,,UND-LAB,2.705658014,,,MDL-LAB,0.089376091,FSS-QC,,UND-LAB,101.1168588,,,MDL-LAB,3.932547985,,,MDL-LAB,,UND-LAB,,UND-LAB,0.121876487,,0.414380056,,1.243140169,,0.081250991,,2.210026967,,0.138126685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Huron,LH-Port Austin,Lake Trout,20171411AC001,,UND-LAB,0.34193787,,1.694822485,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.728476331,,0.929178994,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.34193787,,,UND-LAB,1.553587278,FSR-QC,,UND-LAB,0.148668639,,,UND-LAB,20.74670858,,,UND-LAB,2.044193787,,,UND-LAB,,UND-LAB,,UND-LAB,0.118934911,,0.550073964,,2.371264793,FSR-QC,0.111501479,,3.19637574,FSR-QC,0.460872781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Huron,LH-Port Austin,Lake Trout,20171411AC002,,UND-LAB,,UND-LAB,1.707142857,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.885714286,,0.821428571,,,UND-LAB,0.071428571,,,UND-LAB,,MDL-LAB,0.321428571,,,UND-LAB,1.742857143,FSR-QC,,UND-LAB,0.15,,,UND-LAB,24.65,,,UND-LAB,2.457142857,,,UND-LAB,,UND-LAB,,UND-LAB,0.1,,0.464285714,,2.057142857,FSR-QC,0.092857143,,2.714285714,FSR-QC,0.378571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Huron,LH-Port Austin,Lake Trout,20171411AC003,,UND-LAB,,UND-LAB,2.673388874,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,1.072419606,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.275765041,,,UND-LAB,2.665728734,FSR-QC,,UND-LAB,0.168523081,,,UND-LAB,23.34810685,,,UND-LAB,2.014616831,,,UND-LAB,,UND-LAB,,UND-LAB,0.09192168,,0.490248963,,2.328682573,FSR-QC,0.107241961,,5.048032287,FSR-QC,0.444288122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Huron,LH-Port Austin,Lake Trout,20171411AC004,,UND-LAB,,UND-LAB,1.696402932,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.706834555,,0.848201466,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.416660369,,,UND-LAB,2.083301846,FSR-QC,,UND-LAB,0.17856873,FSS-QC,,UND-LAB,23.3701825,,,UND-LAB,2.232109121,,,UND-LAB,,UND-LAB,,UND-LAB,0.089284365,,0.476183279,,2.053540391,FSR-QC,0.096724729,,2.976145495,FSR-QC,0.334816368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Huron,LH-Port Austin,Lake Trout,20171411AC005,,UND-LAB,0.596365248,,1.862721084,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.883504071,,0.765703528,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.360764162,,,UND-LAB,2.032059364,FSR-QC,,UND-LAB,0.184063348,,,UND-LAB,25.38601698,,,UND-LAB,2.540074205,,,UND-LAB,,UND-LAB,,UND-LAB,0.095712941,,0.485927239,,2.260297916,FSR-QC,0.103075475,,3.254239996,FSR-QC,0.419664434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Michigan,LM-Sturgeon Bay,Lake Trout,20170905AC001,,UND-LAB,,UND-LAB,1.374094121,,,UND-LAB,0.609850762,,,UND-LAB,,UND-LAB,1.736916726,,0.494056313,,,UND-LAB,,UND-LAB,,UND-LAB,,MDL-LAB,0.401420754,,,UND-LAB,1.543925978,FSR-QC,,UND-LAB,0.177551488,,,UND-LAB,45.06719931,FSR-QC,,UND-LAB,3.682263459,,,UND-LAB,,UND-LAB,,UND-LAB,,UND-LAB,0.293345936,,0.972673366,FSR-QC,0.177551488,,1.43585116,FSR-QC,0.517215203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Michigan,LM-Sturgeon Bay,Lake Trout,20170905AC002,,UND-LAB,,UND-LAB,1.567571826,,,UND-LAB,0.601260426,,,UND-LAB,,UND-LAB,1.553256101,,0.472418906,,0.06442076,,,UND-LAB,,UND-LAB,,MDL-LAB,,UND-LAB,,UND-LAB,1.96841211,FSR-QC,,UND-LAB,0.150315107,,,UND-LAB,40.90002471,FSR-QC,,UND-LAB,4.072823602,,,UND-LAB,,UND-LAB,0.12884152,,,UND-LAB,0.243367315,,0.815996293,FSR-QC,0.171788693,,1.553256101,FSR-QC,0.586944702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,Michigan,LM-Sturgeon Bay,Lake Trout,20170905AC003,,UND-LAB,,UND-LAB,1.02381993,,,UND-LAB,0.599124255,,,UND-LAB,,UND-LAB,1.403012497,,0.409527972,,,UND-LAB,0.159260878,,,UND-LAB,,MDL-LAB,0.303354053,,,UND-LAB,1.008652227,FSR-QC,,MDL-LAB,0.151677027,,,UND-LAB,37.23671005,FSR-QC,,UND-LAB,3.003205128,,,UND-LAB,,UND-LAB,,UND-LAB,0.083422365,,0.288186351,,0.955565268,FSR-QC,0.182012432,,1.228583916,FSR-QC,0.432279526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
